year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1991,36,349957,408263,6703630,6875829,47401,11.566,50506,12.324,928777,373971,554806,5.439,13.508,1275529,413269,862260,6.01,18.551,-346752,-5.043,27.016,37316,37928,259654
1991,37,120576,151846,2597736,2651007,18062,11.925,17303,11.424,355823,149581,206242,5.642,13.422,464067,151687,312380,5.722,17.505,-108244,-4.083,26.844,12047,12368,83827
1991,38,14638,17275,201904,199284,1769,10.266,1683,9.767,32263,13594,18669,6.821,16.189,27106,9194,17912,4.614,13.602,5157,2.588,27.203,1166,1190,5943
1991,39,177565,228328,4140276,4213765,23932,10.521,22202,9.761,544843,206617,338226,4.903,12.93,695877,224460,471417,5.327,16.514,-151034,-3.584,25.86,15096,15414,132800
1991,40,56805,69080,953634,946217,8715,12.722,7565,11.043,160985,67806,93179,7.166,17.014,145321,56910,88411,6.014,15.358,15664,1.655,30.716,5305,5439,34478
1991,41,61708,74031,1024777,1021574,9986,13.622,8540,11.649,184991,72157,112834,7.063,18.108,177709,67519,110190,6.609,17.396,7282,0.713,34.791,5883,6083,40826
1991,42,207674,256854,4512497,4563290,26206,10.219,25384,9.898,613583,227867,385716,4.993,13.446,716658,243204,473454,5.33,15.705,-103075,-2.259,26.892,17747,18277,137602
1991,44,21262,23993,369506,380615,2455,10.06,3277,13.428,50197,21696,28501,5.7,13.188,72513,23779,48734,6.248,19.052,-22316,-5.863,26.377,2302,2337,15532
1991,45,59449,74303,1258182,1275152,9690,13.146,8509,11.543,192190,84471,107719,6.624,15.072,225970,75795,150175,5.944,17.721,-33780,-2.649,30.144,5857,6043,45482
1991,46,16106,18720,226931,222939,2144,11.598,1677,9.071,37216,14403,22813,6.461,16.693,29297,10036,19261,4.502,13.141,7919,3.552,26.283,1207,1219,6394
1991,47,82728,104683,1851159,1871341,12801,12.279,11931,11.445,282678,114779,167899,6.134,15.106,322610,111088,211522,5.936,17.24,-39932,-2.134,30.211,8286,8470,65361
1991,48,281425,363742,5963190,5927629,50113,13.891,44135,12.234,1140643,466776,673867,7.875,19.243,1071828,437545,634283,7.381,18.082,68815,1.161,36.164,29984,31028,248306
1991,49,27730,33871,597387,584831,4733,14.189,3703,11.101,116603,41847,74756,7.155,19.938,92170,33196,58974,5.676,15.76,24433,4.178,31.52,2522,2599,21841
1991,50,15427,17445,205111,210218,1850,10.537,2075,11.818,26900,11598,15302,5.517,12.796,37248,11935,25313,5.677,17.719,-10348,-4.923,25.592,1540,1548,8290
1991,51,106512,136800,2255581,2308756,16683,12.198,16615,12.148,333434,145409,188025,6.298,14.442,440170,139166,301004,6.028,19.065,-106736,-4.623,28.884,11196,11578,76733
1991,53,99903,120653,1740830,1734687,17058,14.356,13391,11.27,327444,125099,202345,7.212,18.876,314562,106659,207903,6.149,18.134,12882,0.743,36.267,9110,9295,59318
1991,54,28523,34747,486754,488642,3885,11.228,3595,10.39,70858,28864,41994,5.907,14.501,74485,23914,50571,4.894,15.243,-3627,-0.742,29.002,2477,2518,14630
1991,55,93081,112980,1956417,1962911,11986,10.698,10110,9.023,258541,93899,164642,4.784,13.171,271449,90440,181009,4.607,13.829,-12908,-0.658,26.343,7077,7273,58606
1991,56,11486,13336,137230,135853,1668,12.677,1312,9.971,23937,8325,15612,6.128,17.62,20964,7335,13629,5.399,15.431,2973,2.188,30.863,929,937,5220
1992,01,64694,81155,1375540,1368678,9487,11.75,8652,10.716,223218,78804,144414,5.758,16.309,208103,70963,137140,5.185,15.205,15115,1.104,30.409,5788,5925,37823
1992,02,10993,13381,164547,165847,1833,13.872,1499,11.344,34882,11167,23715,6.733,21.033,36903,9546,27357,5.756,22.251,-2021,-1.219,42.065,925,943,5331
1992,04,64920,80847,1270474,1262800,11246,13.99,10324,12.843,245164,94587,150577,7.49,19.414,230015,83294,146721,6.596,18.215,15149,1.2,36.429,6513,6700,43129
1992,05,41660,50010,782309,777151,6017,12.117,5310,10.693,130645,44464,86181,5.721,16.811,120201,38884,81317,5.003,15.467,10444,1.344,30.934,3595,3670,22277
1992,06,531944,659480,10467096,10685453,82490,12.445,89157,13.451,1828750,662517,1166233,6.2,17.114,2264131,834487,1429644,7.81,21.189,-435381,-4.075,34.229,58991,60473,450905
1992,08,75447,90618,1331597,1308648,12468,13.911,10480,11.693,254435,97995,156440,7.488,19.443,207630,83087,124543,6.349,15.866,46805,3.577,31.732,6768,6915,44175
1992,09,67986,80383,1405946,1416952,7969,9.814,9609,11.833,200896,64526,136370,4.554,14.178,222847,70024,152823,4.942,15.727,-21951,-1.549,28.356,6304,6445,36245
1992,10,14246,17121,306698,309907,2196,12.872,2075,12.163,46644,18989,27655,6.127,15.051,53060,18377,34683,5.93,17.121,-6416,-2.07,30.102,1259,1269,7367
1992,11,14032,17078,392934,387243,1829,10.683,1914,11.18,65229,36184,29045,9.344,16.844,55462,16073,39389,4.151,14.322,9767,2.522,28.645,1124,1135,7893
1992,12,268791,330680,4602739,4595428,48614,14.788,44730,13.607,894048,367852,526196,8.005,19.455,879549,360339,519210,7.841,19.14,14499,0.316,38.279,30455,31266,198300
1992,13,114429,145402,2519020,2499209,19237,13.309,17512,12.116,458082,171316,286766,6.855,18.329,418490,162698,255792,6.51,16.745,39592,1.584,33.49,11006,11409,78866
1992,15,21774,27499,440104,437284,3039,11.077,2909,10.604,71443,24277,47166,5.552,16.338,65490,21386,44104,4.891,14.977,5953,1.361,29.953,1885,1917,12383
1992,16,21457,25404,325362,317846,3303,13.211,2498,9.991,60785,21437,39348,6.744,19.124,45754,14897,30857,4.687,14.395,15031,4.729,28.79,1619,1655,8389
1992,17,203194,248712,4557198,4566279,26990,10.889,25301,10.207,693226,234951,458275,5.145,15.181,710836,238767,472069,5.229,15.567,-17610,-0.386,30.363,16313,16695,124792
1992,18,95743,120669,2168831,2150979,12861,10.719,11496,9.581,354141,132190,221951,6.146,16.464,320192,102001,218191,4.742,14.886,33949,1.578,29.772,7628,7795,50755
1992,19,55533,68601,1042525,1033662,6621,9.699,5948,8.713,156525,52254,104271,5.055,15.143,137822,46660,91162,4.514,13.333,18703,1.809,26.667,3925,4012,24758
1992,20,49964,60978,897831,892249,6726,11.092,6049,9.975,140751,52911,87840,5.93,15.775,130055,42057,87998,4.714,14.576,10696,1.199,29.152,3976,4044,24702
1992,21,59615,73571,1212540,1203118,8156,11.124,7648,10.431,186668,66982,119686,5.567,15.515,167235,54904,112331,4.563,13.9,19433,1.615,27.8,5239,5334,31531
1992,22,66308,82737,1312891,1303774,9434,11.456,8663,10.52,237371,78873,158498,6.05,18.206,218231,76953,141278,5.902,16.738,19140,1.468,33.477,5578,5723,41024
1992,23,25316,29856,393630,397011,3202,10.688,3409,11.379,57046,20740,36306,5.224,14.369,63909,24023,39886,6.051,16.098,-6863,-1.729,28.738,2224,2265,10980
1992,24,83833,104494,1716387,1732411,12027,11.53,11656,11.175,272214,97597,174617,5.634,15.713,303939,100171,203768,5.782,17.544,-31725,-1.831,31.426,7321,7513,49783
1992,25,112970,137209,2552423,2567306,13666,9.883,15799,11.426,376295,129431,246864,5.042,14.657,404544,135370,269174,5.273,15.758,-28249,-1.1,29.314,10057,10313,68097
1992,26,153515,190772,3300190,3278171,19796,10.386,19444,10.202,510592,152671,357921,4.657,15.576,465364,145638,319726,4.443,14.196,45228,1.38,28.392,12676,12999,77101
1992,27,84232,103052,1844933,1821686,11401,11.131,10153,9.912,290537,94606,195931,5.193,15.949,244307,85272,159035,4.681,13.411,46230,2.538,26.822,6487,6666,43718
1992,28,40024,49031,754935,749457,5470,11.183,5235,10.703,117494,35150,82344,4.69,15.677,106122,34989,71133,4.669,14.16,11372,1.517,28.32,3462,3531,19514
1992,29,96660,118949,1984838,1971079,13464,11.354,12731,10.736,304238,102719,201519,5.211,15.435,277017,91600,185417,4.647,14.054,27221,1.381,28.108,8239,8420,43594
1992,30,20086,23390,237349,230809,2931,12.697,2318,10.042,45357,14668,30689,6.355,19.651,32489,13113,19376,5.681,14.076,12868,5.575,28.152,1529,1560,7076
1992,31,33977,40833,593335,591610,4140,10.187,3757,9.244,80875,25747,55128,4.352,13.67,77469,25665,51804,4.338,13.095,3406,0.576,26.189,2455,2507,13686
1992,32,24408,29140,543754,541825,4364,15.129,3776,13.09,96262,41369,54893,7.635,17.766,92028,30998,61030,5.721,16.985,4234,0.781,33.97,2479,2505,17281
1992,33,24625,29040,422106,420588,3437,11.816,3533,12.146,68507,24758,43749,5.887,16.288,65489,22488,43001,5.347,15.571,3018,0.718,31.142,2407,2450,12670
1992,34,159070,186274,3056238,3069149,19967,10.668,21743,11.617,481013,141621,339392,4.614,15.673,506636,165220,341416,5.383,16.507,-25623,-0.835,31.345,14318,14487,80097
1992,35,27942,33603,442829,437378,4317,12.926,3909,11.704,85605,32119,53486,7.344,19.572,74525,26216,48309,5.994,17.039,11080,2.533,34.078,2511,2582,14165
1992,36,344302,402489,6585936,6641688,43610,10.764,48950,12.082,982913,318846,664067,4.801,14.799,1093221,387052,706169,5.828,16.46,-110308,-1.661,29.598,34279,34746,193541
1992,37,120903,152618,2655106,2626138,16893,11.1,16035,10.536,420881,139535,281346,5.313,16.027,363334,128570,234764,4.896,13.835,57547,2.191,27.671,10362,10577,56290
1992,38,14612,17345,207804,205241,1685,9.736,1610,9.302,31390,10044,21346,4.894,15.294,26373,8538,17835,4.16,12.85,5017,2.444,25.7,1063,1073,4411
1992,39,177232,228334,4127506,4129556,22400,9.816,22113,9.691,585162,195641,389521,4.738,14.17,589297,196222,393075,4.752,14.27,-4135,-0.1,28.34,13911,14325,104295
1992,40,57096,69619,957521,953744,8294,11.967,7665,11.06,160482,57330,103152,6.011,16.827,153608,56538,97070,5.928,16.106,6874,0.721,32.212,5267,5386,31278
1992,41,62745,75267,1029527,1025222,9466,12.688,8145,10.917,178506,66969,111537,6.532,17.411,170933,57764,113169,5.634,16.673,7573,0.739,33.346,5306,5399,31820
1992,42,205589,255230,4483445,4505212,24011,9.383,25329,9.898,632009,219825,412184,4.879,14.028,678489,207763,470726,4.612,15.06,-46480,-1.032,28.057,16594,17007,100138
1992,44,20796,23474,358867,363551,2402,10.123,2911,12.268,51453,17816,33637,4.901,14.153,60763,22844,37919,6.284,16.714,-9310,-2.561,28.306,1903,1935,11855
1992,45,59638,74606,1274781,1265852,8757,11.765,8407,11.295,203054,74704,128350,5.901,16.041,184640,60684,123956,4.794,14.586,18414,1.455,29.172,5528,5620,33029
1992,46,16228,18926,238678,233018,2009,10.68,1778,9.452,40273,12997,27276,5.578,17.283,28987,9694,19293,4.16,12.44,11286,4.843,24.88,1178,1189,5801
1992,47,83289,105433,1918238,1884601,12282,11.694,11477,10.927,331596,116298,215298,6.171,17.595,265427,98155,167272,5.208,14.084,66169,3.511,28.168,7341,7512,46720
1992,48,285602,369254,6012937,6000271,49044,13.389,43125,11.773,1140027,448971,691056,7.483,19.0,1115045,401259,713786,6.687,18.583,24982,0.416,37.166,27730,28629,201720
1992,49,28570,34797,619336,608176,4800,13.989,3830,11.162,119420,42921,76499,7.057,19.636,96816,38425,58391,6.318,15.919,22604,3.717,31.838,2473,2530,23313
1992,50,15294,17325,205980,206080,1782,10.255,1886,10.853,30027,10154,19873,4.927,14.571,30164,9729,20435,4.721,14.637,-137,-0.066,29.141,1291,1301,6531
1992,51,107051,137386,2259866,2258993,16027,11.695,15328,11.185,357901,129018,228883,5.711,15.843,357190,118262,238928,5.235,15.812,711,0.031,31.624,9557,9851,53144
1992,53,102578,123850,1791228,1763225,16929,13.856,13581,11.116,348347,124938,223409,7.086,19.756,292353,101983,190370,5.784,16.581,55994,3.176,33.161,8738,8906,50775
1992,54,28595,34862,484736,485169,3675,10.569,3497,10.057,74594,26155,48439,5.391,15.375,75046,26178,48868,5.396,15.468,-452,-0.093,30.75,2215,2262,12148
1992,55,93616,113834,1983195,1967295,11043,9.744,10044,8.862,270212,81256,188956,4.13,13.735,238319,75700,162619,3.848,12.114,31893,1.621,24.228,6578,6687,37930
1992,56,11610,13429,139119,138039,1561,11.671,1453,10.864,24240,7553,16687,5.472,17.56,22079,7407,14672,5.366,15.995,2161,1.566,31.99,855,882,3964
1993,01,66308,82713,1416893,1396090,9626,11.749,8066,9.845,226700,68549,158151,4.91,16.238,184704,65880,118824,4.719,13.23,41996,3.008,26.46,5363,5507,30627
1993,02,11286,13576,165513,164971,1742,12.928,1540,11.429,30244,8812,21432,5.342,18.333,29382,9832,19550,5.96,17.81,862,0.523,35.621,896,933,4552
1993,04,66953,82502,1316478,1293558,11400,13.957,9755,11.943,252932,86802,166130,6.71,19.553,208389,81850,126539,6.328,16.11,44543,3.443,32.22,6191,6362,41778
1993,05,43021,51331,812880,797145,6355,12.542,5033,9.933,131830,43395,88435,5.444,16.538,100655,35290,65365,4.427,12.627,31175,3.911,25.254,3432,3491,18136
1993,06,526427,648868,10431906,10489811,76301,11.664,86865,13.279,1828233,605445,1222788,5.772,17.429,1951597,719322,1232275,6.857,18.605,-123364,-1.176,34.857,55767,57339,351452
1993,08,79369,94181,1396317,1363882,13201,14.286,9643,10.436,262568,88535,174033,6.491,19.252,197645,73040,124605,5.355,14.491,64923,4.76,28.983,6206,6341,33979
1993,09,68268,80454,1380333,1391930,8031,9.987,7954,9.891,198613,59689,138924,4.288,14.269,222823,67130,155693,4.823,16.008,-24210,-1.739,28.538,5213,5312,27120
1993,10,14643,17424,308619,307479,2097,12.136,1808,10.463,46769,15390,31379,5.005,15.21,44419,13833,30586,4.499,14.446,2350,0.764,28.892,1062,1082,5500
1993,11,14077,16959,385285,386178,1756,10.317,1879,11.04,53409,16064,37345,4.16,13.83,55468,19094,36374,4.944,14.363,-2059,-0.533,27.66,994,1019,6262
1993,12,278046,338808,4786254,4698099,50189,14.994,42012,12.551,972779,369271,603508,7.86,20.706,796647,325578,471069,6.93,16.957,176132,3.749,33.914,29024,29836,180942
1993,13,118414,149032,2608913,2563836,19524,13.262,15887,10.792,463597,164564,299033,6.419,18.082,373982,137746,236236,5.373,14.587,89615,3.495,29.174,10233,10520,67606
1993,15,21762,27360,426851,433424,2907,10.599,3043,11.095,60232,21721,38511,5.011,13.897,72549,22304,50245,5.146,16.739,-12317,-2.842,27.794,1950,1993,11015
1993,16,22324,26259,339507,332283,3376,13.07,2517,9.745,59641,20973,38668,6.312,17.949,45397,15729,29668,4.734,13.662,14244,4.287,27.324,1631,1663,9429
1993,17,206931,252064,4621913,4603867,26713,10.669,23367,9.332,698080,232574,465506,5.052,15.163,660775,201213,459562,4.371,14.353,37305,0.81,28.705,15251,15683,93271
1993,18,97893,122695,2216156,2192244,12770,10.496,10713,8.805,329626,100762,228864,4.596,15.036,282955,93097,189858,4.247,12.907,46671,2.129,25.814,7110,7302,43981
1993,19,56191,69088,1050327,1039701,6256,9.089,5741,8.341,142114,43978,98136,4.23,13.669,121519,35423,86096,3.407,11.688,20595,1.981,23.376,3792,3868,18458
1993,20,50951,61861,909893,902365,6570,10.697,5685,9.256,132323,41250,91073,4.571,14.664,117344,37294,80050,4.133,13.004,14979,1.66,26.008,3719,3801,20725
1993,21,60763,74715,1249561,1230520,8349,11.261,7196,9.706,199554,68162,131392,5.539,16.217,161959,57420,104539,4.666,13.162,37595,3.055,26.324,4834,4951,27213
1993,22,67901,84144,1326903,1319525,9326,11.178,7906,9.476,226663,74654,152009,5.658,17.178,212396,69619,142777,5.276,16.096,14267,1.081,32.193,5307,5412,39438
1993,23,25642,30045,408261,400943,3321,11.088,3134,10.464,63918,21681,42237,5.408,15.942,49567,17258,32309,4.304,12.363,14351,3.579,24.725,2013,2067,9142
1993,24,85418,105172,1723476,1720232,12137,11.578,11448,10.921,279466,97285,182181,5.655,16.246,272717,90367,182350,5.253,15.854,6749,0.392,31.707,6881,7101,44673
1993,25,113973,137870,2598978,2573784,14193,10.32,13505,9.82,408259,132093,276166,5.132,15.862,356650,115232,241418,4.477,13.857,51609,2.005,27.714,8656,9035,55239
1993,26,156373,193325,3388486,3346496,20221,10.53,17645,9.188,528014,169968,358046,5.079,15.778,445107,148036,297071,4.424,13.301,82907,2.477,26.601,11631,12054,68179
1993,27,86809,105646,1898927,1869480,11503,11.025,8883,8.514,290556,94003,196553,5.028,15.542,230934,75817,155117,4.056,12.353,59622,3.189,24.706,5738,5966,36467
1993,28,41042,50115,782605,766742,5887,11.876,4802,9.687,133944,48981,84963,6.388,17.469,102481,39859,62622,5.198,13.366,31463,4.103,26.732,3356,3396,23726
1993,29,98685,120725,2003850,1992762,13622,11.368,11834,9.876,299486,99351,200135,4.986,15.029,278039,95850,182189,4.81,13.952,21447,1.076,27.905,7859,8044,47216
1993,30,20503,23818,242929,240145,2729,11.561,2305,9.764,40953,12814,28139,5.336,17.053,35293,11564,23729,4.815,14.697,5660,2.357,29.393,1567,1592,7438
1993,31,34406,41233,611475,602964,3996,9.738,3598,8.768,86149,26278,59871,4.358,14.288,68886,21895,46991,3.631,11.425,17263,2.863,22.849,2405,2481,11784
1993,32,25197,29777,561686,552180,4418,14.997,3781,12.835,99953,35554,64399,6.439,18.102,81070,30931,50139,5.602,14.682,18883,3.42,29.364,2391,2432,16586
1993,33,24874,29259,433177,427377,3352,11.501,3127,10.729,68264,22448,45816,5.253,15.973,56627,18793,37834,4.397,13.25,11637,2.723,26.5,2069,2127,9669
1993,34,161540,188333,3084159,3064741,21208,11.324,19116,10.207,511875,161024,350851,5.254,16.702,475671,151203,324468,4.934,15.521,36204,1.181,31.042,12703,12982,72048
1993,35,28865,34353,457677,449740,4325,12.731,3561,10.482,84440,28219,56221,6.275,18.775,69019,24165,44854,5.373,15.346,15421,3.429,30.693,2305,2348,11956
1993,36,344810,402377,6521716,6546003,44727,11.115,44809,11.135,992414,337252,655162,5.152,15.161,1041742,335609,706133,5.127,15.914,-49328,-0.754,30.321,31294,31910,174682
1993,37,123400,155097,2713644,2683757,17051,11.083,14556,9.461,410452,129109,281343,4.811,15.294,350684,116422,234262,4.338,13.067,59768,2.227,26.134,9563,9782,59059
1993,38,14864,17591,215265,211122,1680,9.618,1432,8.198,31750,10120,21630,4.793,15.039,23574,7065,16509,3.346,11.166,8176,3.873,22.332,959,970,4374
1993,39,180130,230159,4195413,4162630,22391,9.767,20560,8.969,613299,194792,418507,4.68,14.733,547505,177445,370060,4.263,13.153,65794,1.581,26.306,12769,13285,79983
1993,40,58443,70728,972794,965395,8192,11.675,7076,10.084,157796,54198,103598,5.614,16.345,143232,50610,92622,5.242,14.837,14564,1.509,29.673,4718,4803,27989
1993,41,64368,76658,1050721,1039572,9360,12.323,7954,10.472,177921,55668,122253,5.355,17.115,154870,51442,103428,4.948,14.897,23051,2.217,29.795,5117,5203,24043
1993,42,205946,254745,4503563,4493351,23023,9.03,23478,9.208,633703,205827,427876,4.581,14.103,613516,193556,419960,4.308,13.654,20187,0.449,27.308,15288,15717,93962
1993,44,21139,23822,366875,362352,2625,11.101,2276,9.625,55045,18498,36547,5.105,15.191,46240,15603,30637,4.306,12.761,8805,2.43,25.522,1537,1570,8378
1993,45,60970,75952,1309092,1292113,8912,11.838,7573,10.059,198625,67973,130652,5.261,15.372,165278,54958,110320,4.253,12.791,33347,2.581,25.583,5006,5115,26113
1993,46,16575,19223,248526,243383,1958,10.266,1658,8.693,38541,11747,26794,4.827,15.836,28449,9504,18945,3.905,11.689,10092,4.147,23.378,1087,1107,5259
1993,47,85617,107617,1955763,1936589,12565,11.797,10346,9.714,321087,106902,214185,5.52,16.58,281122,101032,180090,5.217,14.516,39965,2.064,29.033,6701,6930,42623
1993,48,293681,375813,6184929,6097202,48353,12.98,41743,11.206,1204297,417992,786305,6.855,19.752,1029557,388218,641339,6.367,16.886,174740,2.866,33.771,26699,27622,182833
1993,49,29864,36026,654858,636714,4911,13.871,3667,10.358,119833,40021,79812,6.286,18.821,83158,33122,50036,5.202,13.06,36675,5.76,26.121,2415,2522,19103
1993,50,15573,17639,209999,207632,1961,11.219,1641,9.388,31983,10981,21002,5.289,15.404,27293,11121,16172,5.356,13.145,4690,2.259,26.29,1165,1191,4919
1993,51,109631,139604,2309299,2284183,15939,11.509,13703,9.895,370189,129351,240838,5.663,16.207,320769,104515,216254,4.576,14.043,49420,2.164,28.086,8581,8861,48100
1993,53,105835,126711,1812622,1802733,16610,13.258,13750,10.975,304115,99198,204917,5.503,16.87,284884,97566,187318,5.412,15.803,19231,1.067,31.606,8823,9093,46112
1993,54,29092,35333,496655,490716,3686,10.503,3210,9.147,78838,25919,52919,5.282,16.066,66915,22938,43977,4.674,13.636,11923,2.43,27.272,2111,2149,11209
1993,55,95709,116002,2042606,2011974,11509,10.015,9337,8.125,289369,89431,199938,4.445,14.382,229022,73833,155189,3.67,11.383,60347,2.999,22.766,6278,6457,36572
1993,56,12002,13951,142218,140670,1854,13.546,1326,9.688,25873,10541,15332,7.493,18.393,22678,7592,15086,5.397,16.121,3195,2.271,32.243,841,859,4058
1994,01,68257,85038,1455809,1439413,10493,12.506,8224,9.802,226548,86027,140521,5.977,15.739,194356,62988,131368,4.376,13.502,32192,2.236,27.005,5715,5855,36193
1994,02,11662,13986,173260,170331,1856,13.463,1456,10.561,33855,12461,21394,7.316,19.876,28100,8827,19273,5.182,16.497,5755,3.379,32.995,919,941,4475
